수송일자,역명,합계
2023-08-02,옥수,39877
2023-08-02,압구정,60791
2023-08-02,신사,33541
2023-08-02,잠원,50462
2023-08-02,고속터미널,58490
2023-08-02,교대(법원.검찰청),39049
2023-08-02,남부터미널(예술의전당),66680
2023-08-02,양재(서초구청),52330
2023-08-02,매봉,17032
2023-08-02,도곡,16841
2023-08-02,대치,13384
2023-08-02,학여울,12136
2023-08-02,대청,20521
2023-08-02,일원,27843
2023-08-02,수서,26682
2023-08-02,가락시장,16118
2023-08-02,경찰병원,14237
2023-08-02,오금,15559
2023-08-02,당고개,27224
2023-08-02,상계,34700
2023-08-02,노원,44993
2023-08-02,창동,53799
2023-08-02,쌍문,58012
2023-08-02,수유(강북구청),46443
2023-08-02,미아(서울사이버대학),39586
2023-08-02,미아사거리,44918
2023-08-02,길음,38353
2023-08-02,성신여대입구(돈암),31202
2023-08-02,한성대입구(삼선교),48379
2023-08-02,혜화,50603
2023-08-02,동대문,32122
2023-08-02,동대문역사문화공원(DDP),42456
2023-08-02,충무로,56981
2023-08-02,명동,55661
2023-08-02,회현(남대문시장),36516
2023-08-02,서울역,34311
2023-08-02,숙대입구(갈월),18518
2023-08-02,삼각지,25807
2023-08-02,신용산,33321
2023-08-02,이촌(국립중앙박물관),14063
2023-08-02,동작(현충원),20182
2023-08-02,총신대입구(이수),45185
2023-08-02,사당,23054
2023-08-02,남태령,8492
2023-08-02,방화,12690
2023-08-02,개화산,15439
2023-08-02,김포공항,14770
2023-08-02,송정,17423
2023-08-02,마곡,33735
2023-08-02,발산,36923
2023-08-02,우장산,42262
2023-08-02,화곡,54046
2023-08-02,까치산,39660
2023-08-02,신정(은행정),27079
2023-08-02,목동,38816
2023-08-02,오목교(목동운동장앞),30437
2023-08-02,양평,11875
2023-08-02,영등포구청,15548
2023-08-02,영등포시장,15653
2023-08-02,신길,37230
2023-08-02,여의도,48297
2023-08-02,여의나루,31286
2023-08-02,마포,29731
2023-08-02,공덕,22022
2023-08-02,애오개,11078
2023-08-02,충정로(경기대입구),25386
2023-08-02,서대문,55695
2023-08-02,광화문(세종문화회관),50701
2023-08-02,종로3가,19102
2023-08-02,을지로4가,8957
2023-08-02,동대문역사문화공원(DDP),7652
2023-08-02,청구,9799
2023-08-02,신금호,14335
2023-08-02,행당,11578
2023-08-02,왕십리(성동구청),10973
2023-08-02,마장,21543
2023-08-02,답십리,33793
2023-08-02,장한평,29960
2023-08-02,군자(능동),25845
2023-08-02,아차산(어린이대공원후문),25914
2023-08-02,광나루(장신대),30285
2023-08-02,천호(풍납토성),37274
2023-08-02,강동,25464
2023-08-02,길동,18220
2023-08-02,굽은다리(강동구민회관앞),17754
2023-08-02,명일,18375
2023-08-02,고덕,24664
2023-08-02,상일동,21854
2023-08-02,둔촌동,12805
2023-08-02,올림픽공원(한국체대),10618
2023-08-02,방이,10780
2023-08-02,오금,10074
2023-08-02,개롱,16595
2023-08-02,거여,16581
2023-08-02,마천,11997
2023-08-02,강일,21994
2023-08-02,미사,21305
2023-08-02,하남풍산,11640
2023-08-02,하남시청(덕풍·신장),13179
2023-08-02,하남검단산,23317
2023-08-02,응암,20342
2023-08-02,역촌,9450
2023-08-02,불광,7288
2023-08-02,독바위,10782
2023-08-02,구산,18579
2023-08-02,새절(신사),20684
2023-08-02,증산(명지대앞),23881
2023-08-02,디지털미디어시티,20708
2023-08-02,월드컵경기장(성산),19271
2023-08-02,마포구청,26557
2023-08-02,망원,27788
2023-08-02,합정,22468
2023-08-02,상수,20148
2023-08-02,광흥창(서강),17132
2023-08-02,대흥(서강대앞),27692
2023-08-02,공덕,25222
2023-08-02,효창공원앞,13543
2023-08-02,삼각지,11222
2023-08-02,녹사평(용산구청),14901
2023-08-02,이태원,20197
2023-08-02,한강진,12883
2023-08-02,버티고개,5761
2023-08-02,약수,7462
2023-08-02,청구,12521
2023-08-02,신당,16809
2023-08-02,동묘앞,11273
2023-08-02,창신,10372
2023-08-02,보문,18062
2023-08-02,안암(고대병원앞),19228
2023-08-02,고려대(종암),19022
2023-08-02,월곡(동덕여대),17081
2023-08-02,상월곡(한국과학기술연구원),15250
2023-08-02,돌곶이,20801
2023-08-02,석계,17197
2023-08-02,태릉입구,16912
2023-08-02,화랑대(서울여대입구),17345
2023-08-02,봉화산(서울의료원),10929
2023-08-02,장암,10076
2023-08-02,도봉산,22365
2023-08-02,수락산,25209
2023-08-02,마들,32468
2023-08-02,노원,35625
2023-08-02,중계,30718
2023-08-02,하계,27359
2023-08-02,공릉(서울과학기술대),19516
2023-08-02,태릉입구,17933
2023-08-02,먹골,20468
2023-08-02,중화,26949
2023-08-02,상봉(시외버스터미널),30633
2023-08-02,면목,29682
2023-08-02,사가정,21367
2023-08-02,용마산(용마폭포공원),16343
2023-08-02,중곡,25039
2023-08-02,군자(능동),24441
2023-08-02,어린이대공원(세종대),26259
2023-08-02,건대입구,23258
2023-08-02,뚝섬유원지,27694
2023-08-02,청담,37824
2023-08-02,강남구청,43620
2023-08-02,학동,44174
2023-08-02,논현,24597
2023-08-02,반포,23007
2023-08-02,고속터미널,29225
2023-08-02,내방,30432
2023-08-02,이수,26626
2023-08-02,남성,22279
2023-08-02,숭실대입구(살피재),22521
2023-08-02,상도,19592
2023-08-02,장승배기,23680
2023-08-02,신대방삼거리,20331
2023-08-02,보라매,18382
2023-08-02,신풍,19401
2023-08-02,대림(구로구청),24393
2023-08-02,남구로,60763
2023-08-02,가산디지털단지,65797
2023-08-02,철산,40355
2023-08-02,광명사거리,30548
2023-08-02,천왕,19789
2023-08-02,온수(성공회대입구),27698
2023-08-02,암사,31157
2023-08-02,천호(풍납토성),26951
2023-08-02,강동구청,16751
2023-08-02,몽촌토성(평화의문),23738
2023-08-02,잠실(송파구청),28361
2023-08-02,석촌,18053
2023-08-02,송파,16416
2023-08-02,가락시장,30095
2023-08-02,문정,40458
2023-08-02,장지,24838
2023-08-02,복정,12442
2023-08-02,산성,18217
2023-08-02,남한산성입구(성남법원.검찰청),23167
2023-08-02,단대오거리,16743
2023-08-02,신흥,11063
2023-08-02,수진,9503
2023-08-02,모란,10116
2023-08-02,남위례,59766
2023-08-03,서울역,78083
2023-08-03,시청,68361
2023-08-03,종각,64681
2023-08-03,종로3가,42467
2023-08-03,종로5가,33128
2023-08-03,동대문,24187
2023-08-03,신설동,28946
2023-08-03,제기동,35916
2023-08-03,청량리(서울시립대입구),26680
2023-08-03,동묘앞,34606
2023-08-03,시청,75788
2023-08-03,을지로입구,76691
2023-08-03,을지로3가,39435
2023-08-03,을지로4가,28106
2023-08-03,동대문역사문화공원(DDP),31073
2023-08-03,신당,29172
2023-08-03,상왕십리,28546
2023-08-03,왕십리(성동구청),20818
2023-08-03,한양대,32540
2023-08-03,뚝섬,65874
2023-08-03,성수,76983
2023-08-03,건대입구,60701
2023-08-03,구의(광진구청),54685
2023-08-03,강변(동서울터미널),45112
2023-08-03,잠실나루,101450
2023-08-03,잠실(송파구청),107756
2023-08-03,잠실새내,32379
2023-08-03,종합운동장,77747
2023-08-03,삼성(무역센터),126154
2023-08-03,선릉,110681
2023-08-03,역삼,149453
2023-08-03,강남,113803
2023-08-03,교대(법원.검찰청),58068
2023-08-03,서초,36865
2023-08-03,방배,54450
2023-08-03,사당,70290
2023-08-03,낙성대(강감찬),73032
2023-08-03,서울대입구(관악구청),67855
2023-08-03,봉천,77177
2023-08-03,신림,75409
2023-08-03,신대방,83461
2023-08-03,구로디지털단지,81646
2023-08-03,대림(구로구청),73434
2023-08-03,신도림,69548
2023-08-03,문래,44998
2023-08-03,영등포구청,40352
2023-08-03,당산,52219
2023-08-03,합정,98342
2023-08-03,홍대입구,105680
2023-08-03,신촌,51329
2023-08-03,이대,25244
2023-08-03,아현,19591
2023-08-03,충정로(경기대입구),13539
2023-08-03,용답,4381
2023-08-03,신답,5045
2023-08-03,신설동,4333
2023-08-03,도림천,8159
2023-08-03,양천구청,16984
2023-08-03,신정네거리,12312
2023-08-03,용두(동대문구청),9214
2023-08-03,지축,28371
2023-08-03,구파발,54875
2023-08-03,연신내,47238
2023-08-03,불광,32653
2023-08-03,녹번,30854
2023-08-03,홍제,20035
2023-08-03,무악재,11140
2023-08-03,독립문,29525
2023-08-03,경복궁(정부서울청사),47751
2023-08-03,안국,33009
2023-08-03,종로3가,20205
2023-08-03,을지로3가,20321
2023-08-03,동대입구,21680
2023-08-03,약수,20434
2023-08-03,금호,15913
2023-08-03,옥수,40356
2023-08-03,압구정,61905
2023-08-03,신사,34378
2023-08-03,잠원,50888
2023-08-03,고속터미널,59613
2023-08-03,교대(법원.검찰청),38564
2023-08-03,남부터미널(예술의전당),65510
2023-08-03,양재(서초구청),52282
2023-08-03,매봉,17100
2023-08-03,도곡,17485
2023-08-03,대치,13991
2023-08-03,학여울,12636
2023-08-03,대청,20441
2023-08-03,일원,28485
2023-08-03,수서,27108
2023-08-03,가락시장,16359
2023-08-03,경찰병원,14315
2023-08-03,오금,15318
2023-08-03,당고개,27000
2023-08-03,상계,34777
2023-08-03,노원,44901
2023-08-03,창동,53945
2023-08-03,쌍문,58423
2023-08-03,수유(강북구청),46203
2023-08-03,미아(서울사이버대학),39477
2023-08-03,미아사거리,45216
2023-08-03,길음,38175
2023-08-03,성신여대입구(돈암),30802
2023-08-03,한성대입구(삼선교),47662
2023-08-03,혜화,49977
2023-08-03,동대문,32098
2023-08-03,동대문역사문화공원(DDP),45128
2023-08-03,충무로,59859
2023-08-03,명동,55956
2023-08-03,회현(남대문시장),37171
2023-08-03,서울역,34852
2023-08-03,숙대입구(갈월),18699
2023-08-03,삼각지,25930
2023-08-03,신용산,31923
2023-08-03,이촌(국립중앙박물관),13289
2023-08-03,동작(현충원),19968
2023-08-03,총신대입구(이수),45176
2023-08-03,사당,23357
2023-08-03,남태령,8433
2023-08-03,방화,12392
2023-08-03,개화산,15471
2023-08-03,김포공항,14707
2023-08-03,송정,17195
2023-08-03,마곡,33430
2023-08-03,발산,36820
2023-08-03,우장산,42590
2023-08-03,화곡,54144
2023-08-03,까치산,39573
2023-08-03,신정(은행정),27370
2023-08-03,목동,38836
2023-08-03,오목교(목동운동장앞),30542
2023-08-03,양평,12100
2023-08-03,영등포구청,15597
2023-08-03,영등포시장,15666
2023-08-03,신길,37141
2023-08-03,여의도,47774
2023-08-03,여의나루,30795
2023-08-03,마포,29723
2023-08-03,공덕,22054
2023-08-03,애오개,11350
2023-08-03,충정로(경기대입구),25269
2023-08-03,서대문,55158
2023-08-03,광화문(세종문화회관),50274
2023-08-03,종로3가,19456
2023-08-03,을지로4가,9861
2023-08-03,동대문역사문화공원(DDP),7822
2023-08-03,청구,9793
2023-08-03,신금호,14373
2023-08-03,행당,11647
2023-08-03,왕십리(성동구청),11107
2023-08-03,마장,21854
2023-08-03,답십리,34114
2023-08-03,장한평,30322
2023-08-03,군자(능동),25618
2023-08-03,아차산(어린이대공원후문),25390
2023-08-03,광나루(장신대),30135
2023-08-03,천호(풍납토성),37576
2023-08-03,강동,25585
2023-08-03,길동,18063
2023-08-03,굽은다리(강동구민회관앞),17643
2023-08-03,명일,18087
2023-08-03,고덕,24466
2023-08-03,상일동,21511
2023-08-03,둔촌동,12684
2023-08-03,올림픽공원(한국체대),10998
2023-08-03,방이,11263
2023-08-03,오금,10188
2023-08-03,개롱,16674
2023-08-03,거여,16676
2023-08-03,마천,11847
2023-08-03,강일,22119
2023-08-03,미사,21214
2023-08-03,하남풍산,11705
2023-08-03,하남시청(덕풍·신장),13082
2023-08-03,하남검단산,23324
2023-08-03,응암,20275
2023-08-03,역촌,9279
2023-08-03,불광,7308
2023-08-03,독바위,10668
2023-08-03,구산,18572
2023-08-03,새절(신사),20951
2023-08-03,증산(명지대앞),24347
2023-08-03,디지털미디어시티,20616
2023-08-03,월드컵경기장(성산),18956
2023-08-03,마포구청,26566
2023-08-03,망원,27950
2023-08-03,합정,22407
2023-08-03,상수,20082
2023-08-03,광흥창(서강),17648
2023-08-03,대흥(서강대앞),27866
2023-08-03,공덕,25099
2023-08-03,효창공원앞,13393
2023-08-03,삼각지,11243
2023-08-03,녹사평(용산구청),15316
2023-08-03,이태원,20155
2023-08-03,한강진,12622
2023-08-03,버티고개,5770
2023-08-03,약수,7522
2023-08-03,청구,12548
2023-08-03,신당,16907
2023-08-03,동묘앞,11227
2023-08-03,창신,10414
2023-08-03,보문,17442
2023-08-03,안암(고대병원앞),19591
2023-08-03,고려대(종암),19627
2023-08-03,월곡(동덕여대),17930
2023-08-03,상월곡(한국과학기술연구원),16263
2023-08-03,돌곶이,20766
2023-08-03,석계,17349
2023-08-03,태릉입구,17156
2023-08-03,화랑대(서울여대입구),17335
2023-08-03,봉화산(서울의료원),10819
2023-08-03,장암,10313
2023-08-03,도봉산,22261
2023-08-03,수락산,25472
2023-08-03,마들,32729
2023-08-03,노원,35308
2023-08-03,중계,30151
2023-08-03,하계,27226
2023-08-03,공릉(서울과학기술대),19303
2023-08-03,태릉입구,17967
2023-08-03,먹골,20483
2023-08-03,중화,27103
2023-08-03,상봉(시외버스터미널),30718
2023-08-03,면목,29998
2023-08-03,사가정,21321
2023-08-03,용마산(용마폭포공원),16224
2023-08-03,중곡,25093
2023-08-03,군자(능동),24474
2023-08-03,어린이대공원(세종대),26188
2023-08-03,건대입구,22833
2023-08-03,뚝섬유원지,27754
2023-08-03,청담,38086
2023-08-03,강남구청,43469
2023-08-03,학동,44168
2023-08-03,논현,24751
2023-08-03,반포,22805
2023-08-03,고속터미널,29500
2023-08-03,내방,30811
2023-08-03,이수,26695
2023-08-03,남성,22384
2023-08-03,숭실대입구(살피재),22649
2023-08-03,상도,19700
2023-08-03,장승배기,23824
2023-08-03,신대방삼거리,20341
2023-08-03,보라매,18338
2023-08-03,신풍,19004
2023-08-03,대림(구로구청),24222
2023-08-03,남구로,61225
2023-08-03,가산디지털단지,66707
2023-08-03,철산,40508
2023-08-03,광명사거리,30665
2023-08-03,천왕,20082
2023-08-03,온수(성공회대입구),27869
2023-08-03,암사,31258
2023-08-03,천호(풍납토성),27333
2023-08-03,강동구청,17050
2023-08-03,몽촌토성(평화의문),23775
2023-08-03,잠실(송파구청),28489
2023-08-03,석촌,18145
2023-08-03,송파,16275
2023-08-03,가락시장,29967
2023-08-03,문정,40551
2023-08-03,장지,25040
2023-08-03,복정,12493
2023-08-03,산성,18178
2023-08-03,남한산성입구(성남법원.검찰청),23065
2023-08-03,단대오거리,16669
2023-08-03,신흥,10902
2023-08-03,수진,9342
2023-08-03,모란,10236
2023-08-03,남위례,63088
2023-08-04,서울역,80914
2023-08-04,시청,67142
2023-08-04,종각,64572
2023-08-04,종로3가,43591
2023-08-04,종로5가,33697
2023-08-04,동대문,23511
2023-08-04,신설동,28929
2023-08-04,제기동,36515
2023-08-04,청량리(서울시립대입구),27410
2023-08-04,동묘앞,34123
2023-08-04,시청,74754
2023-08-04,을지로입구,75409
2023-08-04,을지로3가,39797
2023-08-04,을지로4가,27281
2023-08-04,동대문역사문화공원(DDP),29655
2023-08-04,신당,29407
2023-08-04,상왕십리,28068
2023-08-04,왕십리(성동구청),21017
2023-08-04,한양대,31485
2023-08-04,뚝섬,63862
2023-08-04,성수,76351
2023-08-04,건대입구,61953
2023-08-04,구의(광진구청),55593
2023-08-04,강변(동서울터미널),48132
2023-08-04,잠실나루,91954
2023-08-04,잠실(송파구청),97844
2023-08-04,잠실새내,32832
2023-08-04,종합운동장,71134
2023-08-04,삼성(무역센터),118114
2023-08-04,선릉,105139
2023-08-04,역삼,136501
2023-08-04,강남,107137
2023-08-04,교대(법원.검찰청),56584
2023-08-04,서초,34750
2023-08-04,방배,53482
2023-08-04,사당,70727
2023-08-04,낙성대(강감찬),72063
2023-08-04,서울대입구(관악구청),67317
2023-08-04,봉천,76770
2023-08-04,신림,74349
2023-08-04,신대방,82289
2023-08-04,구로디지털단지,80773
2023-08-04,대림(구로구청),72665
2023-08-04,신도림,68444
2023-08-04,문래,44082
2023-08-04,영등포구청,39514
2023-08-04,당산,52554
2023-08-04,합정,101127
2023-08-04,홍대입구,109720
2023-08-04,신촌,51965
2023-08-04,이대,24513
2023-08-04,아현,19473
2023-08-04,충정로(경기대입구),13098
2023-08-04,용답,4231
2023-08-04,신답,5206
2023-08-04,신설동,4507
2023-08-04,도림천,8138
2023-08-04,양천구청,16913
2023-08-04,신정네거리,12276
2023-08-04,용두(동대문구청),9233
2023-08-04,지축,28612
2023-08-04,구파발,55011
2023-08-04,연신내,47277
2023-08-04,불광,32511
2023-08-04,녹번,30361
2023-08-04,홍제,19918
2023-08-04,무악재,11122
2023-08-04,독립문,28913
2023-08-04,경복궁(정부서울청사),47430
2023-08-04,안국,32238
2023-08-04,종로3가,20200
2023-08-04,을지로3가,20765
2023-08-04,동대입구,21849
2023-08-04,약수,20242
2023-08-04,금호,15702
2023-08-04,옥수,40975
2023-08-04,압구정,63424
2023-08-04,신사,35382
2023-08-04,잠원,53878
2023-08-04,고속터미널,67182
2023-08-04,교대(법원.검찰청),39236
2023-08-04,남부터미널(예술의전당),67372
2023-08-04,양재(서초구청),52187
2023-08-04,매봉,17014
2023-08-04,도곡,17564
2023-08-04,대치,14370
2023-08-04,학여울,12726
2023-08-04,대청,20156
2023-08-04,일원,29216
2023-08-04,수서,28066
2023-08-04,가락시장,16008
2023-08-04,경찰병원,14253
2023-08-04,오금,15538
2023-08-04,당고개,27180
2023-08-04,상계,35242
2023-08-04,노원,46100
2023-08-04,창동,54017
2023-08-04,쌍문,58084
2023-08-04,수유(강북구청),46544
2023-08-04,미아(서울사이버대학),39704
2023-08-04,미아사거리,45527
2023-08-04,길음,37959
2023-08-04,성신여대입구(돈암),31309
2023-08-04,한성대입구(삼선교),46606
2023-08-04,혜화,48511
2023-08-04,동대문,29911
2023-08-04,동대문역사문화공원(DDP),43853
2023-08-04,충무로,59890
2023-08-04,명동,55041
2023-08-04,회현(남대문시장),36199
2023-08-04,서울역,35847
2023-08-04,숙대입구(갈월),18644
2023-08-04,삼각지,25848
2023-08-04,신용산,31903
2023-08-04,이촌(국립중앙박물관),13089
2023-08-04,동작(현충원),20379
2023-08-04,총신대입구(이수),46288
2023-08-04,사당,24461
2023-08-04,남태령,8265
2023-08-04,방화,12362
2023-08-04,개화산,15479
2023-08-04,김포공항,15040
2023-08-04,송정,17431
2023-08-04,마곡,32881
2023-08-04,발산,37048
2023-08-04,우장산,42694
2023-08-04,화곡,53841
2023-08-04,까치산,39302
2023-08-04,신정(은행정),26960
2023-08-04,목동,38970
2023-08-04,오목교(목동운동장앞),30732
2023-08-04,양평,11735
2023-08-04,영등포구청,15359
2023-08-04,영등포시장,15563
2023-08-04,신길,35383
2023-08-04,여의도,46512
2023-08-04,여의나루,30589
2023-08-04,마포,28969
2023-08-04,공덕,21704
2023-08-04,애오개,10788
2023-08-04,충정로(경기대입구),24383
2023-08-04,서대문,53347
2023-08-04,광화문(세종문화회관),49271
2023-08-04,종로3가,20387
2023-08-04,을지로4가,9850
2023-08-04,동대문역사문화공원(DDP),7596
2023-08-04,청구,9635
2023-08-04,신금호,14295
2023-08-04,행당,11292
2023-08-04,왕십리(성동구청),11270
2023-08-04,마장,21839
2023-08-04,답십리,33832
2023-08-04,장한평,30126
2023-08-04,군자(능동),26295
2023-08-04,아차산(어린이대공원후문),25554
2023-08-04,광나루(장신대),30760
2023-08-04,천호(풍납토성),38101
2023-08-04,강동,25322
2023-08-04,길동,18343
2023-08-04,굽은다리(강동구민회관앞),17504
2023-08-04,명일,18295
2023-08-04,고덕,24474
2023-08-04,상일동,21495
2023-08-04,둔촌동,15947
2023-08-04,올림픽공원(한국체대),15059
2023-08-04,방이,11315
2023-08-04,오금,10098
2023-08-04,개롱,16717
2023-08-04,거여,16516
2023-08-04,마천,11894
2023-08-04,강일,21707
2023-08-04,미사,21076
2023-08-04,하남풍산,12114
2023-08-04,하남시청(덕풍·신장),13565
2023-08-04,하남검단산,23736
2023-08-04,응암,20259
2023-08-04,역촌,9417
2023-08-04,불광,7319
2023-08-04,독바위,10813
2023-08-04,구산,18698
2023-08-04,새절(신사),20764
2023-08-04,증산(명지대앞),24091
2023-08-04,디지털미디어시티,26224
2023-08-04,월드컵경기장(성산),26642
2023-08-04,마포구청,27372
2023-08-04,망원,29559
2023-08-04,합정,23979
2023-08-04,상수,21024
2023-08-04,광흥창(서강),17248
2023-08-04,대흥(서강대앞),27554
2023-08-04,공덕,24969
2023-08-04,효창공원앞,13375
2023-08-04,삼각지,11243
2023-08-04,녹사평(용산구청),16701
2023-08-04,이태원,23337
2023-08-04,한강진,12667
2023-08-04,버티고개,5827
2023-08-04,약수,7495
2023-08-04,청구,12402
2023-08-04,신당,16485
2023-08-04,동묘앞,11179
2023-08-04,창신,10179
2023-08-04,보문,17079
2023-08-04,안암(고대병원앞),18995
2023-08-04,고려대(종암),19104
2023-08-04,월곡(동덕여대),16875
2023-08-04,상월곡(한국과학기술연구원),14979
2023-08-04,돌곶이,20532
2023-08-04,석계,17052
2023-08-04,태릉입구,16873
2023-08-04,화랑대(서울여대입구),16959
2023-08-04,봉화산(서울의료원),10649
2023-08-04,장암,10260
2023-08-04,도봉산,22165
2023-08-04,수락산,25299
2023-08-04,마들,32991
2023-08-04,노원,36110
2023-08-04,중계,29326
2023-08-04,하계,26880
2023-08-04,공릉(서울과학기술대),19656
2023-08-04,태릉입구,18104
2023-08-04,먹골,20692
2023-08-04,중화,27050
2023-08-04,상봉(시외버스터미널),31248
2023-08-04,면목,29566
2023-08-04,사가정,20999
2023-08-04,용마산(용마폭포공원),16203
2023-08-04,중곡,25002
2023-08-04,군자(능동),24315
2023-08-04,어린이대공원(세종대),25576
2023-08-04,건대입구,22656
2023-08-04,뚝섬유원지,27001
2023-08-04,청담,37152
2023-08-04,강남구청,42363
2023-08-04,학동,42461
2023-08-04,논현,24482
2023-08-04,반포,24594
2023-08-04,고속터미널,29708
2023-08-04,내방,30199
2023-08-04,이수,27021
2023-08-04,남성,22117
2023-08-04,숭실대입구(살피재),22512
2023-08-04,상도,19538
2023-08-04,장승배기,23886
2023-08-04,신대방삼거리,20263
2023-08-04,보라매,18313
2023-08-04,신풍,18803
2023-08-04,대림(구로구청),24118
2023-08-04,남구로,59825
2023-08-04,가산디지털단지,65579
2023-08-04,철산,41152
2023-08-04,광명사거리,31198
2023-08-04,천왕,19984
2023-08-04,온수(성공회대입구),27232
2023-08-04,암사,31155
2023-08-04,천호(풍납토성),27646
2023-08-04,강동구청,16512
2023-08-04,몽촌토성(평화의문),21927
2023-08-04,잠실(송파구청),26157
2023-08-04,석촌,17785
2023-08-04,송파,16010
2023-08-04,가락시장,28913
2023-08-04,문정,39211
2023-08-04,장지,24435
2023-08-04,복정,12253
2023-08-04,산성,18015
2023-08-04,남한산성입구(성남법원.검찰청),22278
2023-08-04,단대오거리,16208
2023-08-04,신흥,10890
2023-08-04,수진,10442
2023-08-04,모란,10866
2023-08-04,남위례,43771
2023-08-05,서울역,49994
2023-08-05,시청,32801
2023-08-05,종각,38799
2023-08-05,종로3가,36567
2023-08-05,종로5가,27546
2023-08-05,동대문,18801
2023-08-05,신설동,21903
2023-08-05,제기동,31051
2023-08-05,청량리(서울시립대입구),27513
2023-08-05,동묘앞,20460
2023-08-05,시청,35737
2023-08-05,을지로입구,38035
2023-08-05,을지로3가,19121
2023-08-05,을지로4가,18631
2023-08-05,동대문역사문화공원(DDP),22754
2023-08-05,신당,20152
2023-08-05,상왕십리,19319
2023-08-05,왕십리(성동구청),14276
2023-08-05,한양대,18373
2023-08-05,뚝섬,36543
2023-08-05,성수,53875
2023-08-05,건대입구,48074
2023-08-05,구의(광진구청),39347
2023-08-05,강변(동서울터미널),31522
2023-08-05,잠실나루,72560
2023-08-05,잠실(송파구청),79793
2023-08-05,잠실새내,28484
2023-08-05,종합운동장,46471
2023-08-05,삼성(무역센터),56554
2023-08-05,선릉,36270
2023-08-05,역삼,67503
2023-08-05,강남,63658
2023-08-05,교대(법원.검찰청),27734
2023-08-05,서초,17663
2023-08-05,방배,37278
2023-08-05,사당,51598
2023-08-05,낙성대(강감찬),50937
2023-08-05,서울대입구(관악구청),46895
2023-08-05,봉천,56216
2023-08-05,신림,55056
2023-08-05,신대방,50096
2023-08-05,구로디지털단지,47686
2023-08-05,대림(구로구청),53470
2023-08-05,신도림,44319
2023-08-05,문래,22076
2023-08-05,영등포구청,21528
2023-08-05,당산,38663
2023-08-05,합정,98967
2023-08-05,홍대입구,104708
2023-08-05,신촌,40288
2023-08-05,이대,17283
2023-08-05,아현,11380
2023-08-05,충정로(경기대입구),7030
2023-08-05,용답,2767
2023-08-05,신답,4100
2023-08-05,신설동,3804
2023-08-05,도림천,4951
2023-08-05,양천구청,10879
2023-08-05,신정네거리,8011
2023-08-05,용두(동대문구청),5916
2023-08-05,지축,19982
2023-08-05,구파발,42586
2023-08-05,연신내,36192
2023-08-05,불광,22881
2023-08-05,녹번,20284
2023-08-05,홍제,13707
2023-08-05,무악재,8035
2023-08-05,독립문,23190
2023-08-05,경복궁(정부서울청사),38917
2023-08-05,안국,23351
2023-08-05,종로3가,13574
2023-08-05,을지로3가,12497
2023-08-05,동대입구,15759
2023-08-05,약수,13579
2023-08-05,금호,10734
2023-08-05,옥수,27683
2023-08-05,압구정,42738
2023-08-05,신사,24271
2023-08-05,잠원,50924
2023-08-05,고속터미널,56284
2023-08-05,교대(법원.검찰청),21992
2023-08-05,남부터미널(예술의전당),34617
2023-08-05,양재(서초구청),24073
2023-08-05,매봉,8032
2023-08-05,도곡,13066
2023-08-05,대치,10745
2023-08-05,학여울,7733
2023-08-05,대청,10465
2023-08-05,일원,18963
2023-08-05,수서,19333
2023-08-05,가락시장,8874
2023-08-05,경찰병원,7262
2023-08-05,오금,10834
2023-08-05,당고개,19947
2023-08-05,상계,25932
2023-08-05,노원,34789
2023-08-05,창동,39055
2023-08-05,쌍문,42554
2023-08-05,수유(강북구청),34005
2023-08-05,미아(서울사이버대학),29134
2023-08-05,미아사거리,32315
2023-08-05,길음,27853
2023-08-05,성신여대입구(돈암),23651
2023-08-05,한성대입구(삼선교),35836
2023-08-05,혜화,39033
2023-08-05,동대문,23325
2023-08-05,동대문역사문화공원(DDP),25689
2023-08-05,충무로,38362
2023-08-05,명동,41471
2023-08-05,회현(남대문시장),21937
2023-08-05,서울역,24495
2023-08-05,숙대입구(갈월),12882
2023-08-05,삼각지,17862
2023-08-05,신용산,24108
2023-08-05,이촌(국립중앙박물관),11628
2023-08-05,동작(현충원),14661
2023-08-05,총신대입구(이수),34179
2023-08-05,사당,18891
2023-08-05,남태령,5637
2023-08-05,방화,8126
2023-08-05,개화산,11610
2023-08-05,김포공항,12405
2023-08-05,송정,10189
2023-08-05,마곡,19030
2023-08-05,발산,23720
2023-08-05,우장산,28418
2023-08-05,화곡,36205
2023-08-05,까치산,25636
2023-08-05,신정(은행정),17015
2023-08-05,목동,25522
2023-08-05,오목교(목동운동장앞),19474
2023-08-05,양평,5546
2023-08-05,영등포구청,9905
2023-08-05,영등포시장,10642
2023-08-05,신길,15320
2023-08-05,여의도,24196
2023-08-05,여의나루,23751
2023-08-05,마포,14060
2023-08-05,공덕,10414
2023-08-05,애오개,5030
2023-08-05,충정로(경기대입구),9324
2023-08-05,서대문,26667
2023-08-05,광화문(세종문화회관),31660
2023-08-05,종로3가,15779
2023-08-05,을지로4가,4849
2023-08-05,동대문역사문화공원(DDP),3703
2023-08-05,청구,5959
2023-08-05,신금호,8916
2023-08-05,행당,7364
2023-08-05,왕십리(성동구청),7708
2023-08-05,마장,13309
2023-08-05,답십리,19601
2023-08-05,장한평,18476
2023-08-05,군자(능동),19197
2023-08-05,아차산(어린이대공원후문),19865
2023-08-05,광나루(장신대),26001
2023-08-05,천호(풍납토성),27460
